curve_uid,panel_uid,publication_batch,source_collection,case_id,case_rel_path,paper_title,figure_id,panel_id,curve_label,condition_label,catalyst_role,material_class,contains_pgm,pgm_class,electrolyte_regime,regime_class,electrolyte_identity,support_material,substrate_material,ir_compensation_status,scan_rate_text,measurement_configuration,x_axis_units,x_axis_label,y_axis_units,y_axis_label,x_axis_type,y_axis_type,axis_orientation,reference_basis,current_density_basis,linear_axes,potential_unit_mode,current_unit_mode,native_point_count,fit_point_count,j_min_mA,j_max_mA,y_min_mV,y_max_mV,signed_potential_min_mV,signed_potential_max_mV,crosses_zero_potential,eta_rule,raw_branch_candidate_point_count,raw_branch_current_positive_count,raw_branch_current_negative_count,selected_current_sign,selected_current_sign_rule,selected_current_sign_raw_point_count,model_direction,model_direction_rule,reference_axis_ready,fit_range_ok,canonical_fit_eligible,fit_error,tss_mV2,bv_fit_ok,bv_fit_error,bv_j0_mA,bv_log_j0,bv_alpha,bv_b_tafel_mV_dec,bv_r_mV_per_mA,bv_e_offset_mV,bv_sse_mV2,bv_rmse_mV,bv_r2,bv_nfev,bv_at_alpha_low,bv_at_alpha_high,bv_at_r_upper_bound,bv_at_e_upper_bound,bv_at_e_lower_bound,bvir_fit_ok,bvir_fit_error,bvir_j0_mA,bvir_log_j0,bvir_alpha,bvir_b_tafel_mV_dec,bvir_r_mV_per_mA,bvir_e_offset_mV,bvir_sse_mV2,bvir_rmse_mV,bvir_r2,bvir_nfev,bvir_at_alpha_low,bvir_at_alpha_high,bvir_at_r_upper_bound,bvir_at_e_upper_bound,bvir_at_e_lower_bound,bv_offset_fit_ok,bv_offset_fit_error,bv_offset_j0_mA,bv_offset_log_j0,bv_offset_alpha,bv_offset_b_tafel_mV_dec,bv_offset_r_mV_per_mA,bv_offset_e_offset_mV,bv_offset_sse_mV2,bv_offset_rmse_mV,bv_offset_r2,bv_offset_nfev,bv_offset_at_alpha_low,bv_offset_at_alpha_high,bv_offset_at_r_upper_bound,bv_offset_at_e_upper_bound,bv_offset_at_e_lower_bound,bvir_offset_fit_ok,bvir_offset_fit_error,bvir_offset_j0_mA,bvir_offset_log_j0,bvir_offset_alpha,bvir_offset_b_tafel_mV_dec,bvir_offset_r_mV_per_mA,bvir_offset_e_offset_mV,bvir_offset_sse_mV2,bvir_offset_rmse_mV,bvir_offset_r2,bvir_offset_nfev,bvir_offset_at_alpha_low,bvir_offset_at_alpha_high,bvir_offset_at_r_upper_bound,bvir_offset_at_e_upper_bound,bvir_offset_at_e_lower_bound,BV,BV+iR+offset,pm_group,strict_bv_tafel_mV_dec,strict_bv_log10_intercept_mV,R_eff,E_offset,j_max,D_R_mV
batch1/case61/figure_3__panel_e/curve_2,batch1/case61/figure_3__panel_e,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_3,e,"after 50 h, pH=7.0",pH=7.0,post_test_same_material,composite,False,non-PGM,buffered,buffered,H2-purged 1.0 M KPi,graphene,,yes,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Voltage,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,22,22,1.3414989792942509,98.30854476523768,18.45210815765348,208.9310265811182,-208.9310265811182,-18.45210815765348,False,minus_E_RHE_negative_branch,22,0,22,-1.0,single_current_sign,22,1.0,minus_E_RHE_negative_branch,True,True,True,,83873.1801136569,True,,5.963524857919113,1.7856617253718436,0.1888042736101038,156.69669066941108,0.0,0.0,4185.266921576177,13.792730169411344,0.950100056825022,17.0,False,False,False,False,False,True,,0.440275694395547,-0.8203541701162754,0.99,29.88384329186393,1.3914234109762715,0.0,37.15576558338556,1.2995762523255163,0.999557000634374,18.0,False,True,False,False,False,True,,14.127525161293129,2.648125033535538,0.1509518549630587,195.9896740996352,0.0,32.26223618401493,1471.4653868509774,8.178312192097344,0.9824560677816556,20.0,False,False,False,False,False,True,,0.4191778301686302,-0.8694600334219359,0.99,29.88384329186393,1.3907265745337964,-0.5818173426079708,37.13571884109095,1.2992256232270007,0.9995572396469196,14.0,False,True,False,False,False,False,True,Non-PM,29.88384329186393,10.70237253006011,1.3907265745337964,-0.5818173426079708,98.30854476523768,136.7203057087614
batch1/case61/figure_3__panel_e/curve_3,batch1/case61/figure_3__panel_e,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_3,e,"initial, pH=13.8",pH=13.8,candidate,composite,False,non-PGM,alkaline,alkaline,H2-purged 1.0 M KOH,graphene,,yes,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Voltage,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,17,17,3.74258773208904,97.0525906483912,23.894362969752468,110.97043996333636,-110.97043996333636,-23.894362969752468,False,minus_E_RHE_negative_branch,17,0,17,-1.0,single_current_sign,17,1.0,minus_E_RHE_negative_branch,True,True,True,,12084.20007544437,True,,3.1573197370855155,1.149723483220238,0.4270697130905048,69.27441575018834,0.0,0.0,335.90382767510886,4.445115148876473,0.9722030564226026,12.0,False,False,False,False,False,True,,1.04124914422189,0.0404210926228416,0.8908201501279958,33.21097401612932,0.473770747586975,0.0,1.731751515575613,0.3191672542889232,0.9998566929126658,9.0,False,False,False,False,False,True,,10.996848971725298,2.397608774645812,0.3299594991445894,89.66253414629239,0.0,22.778404496763333,61.6602909083894,1.904488365884027,0.9948974453812888,14.0,False,False,False,False,False,True,,2.882555061266177,1.058677074892316,0.7616968242387079,38.84091927062263,0.430498004849233,9.90219533190459,0.4626677612540883,0.1649719693220796,0.999961713000582,12.0,False,False,False,False,False,False,True,Non-PM,38.84091927062263,-7.955989768253044,0.430498004849233,9.90219533190459,97.0525906483912,41.78094663958174
batch1/case61/figure_3__panel_e/curve_4,batch1/case61/figure_3__panel_e,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_3,e,"after 50 h, pH=13.8",pH=13.8,post_test_same_material,composite,False,non-PGM,alkaline,alkaline,H2-purged 1.0 M KOH,graphene,,yes,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Voltage,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,17,17,3.9272868669194088,99.41673957421987,29.336617781851466,113.14734188817592,-113.14734188817592,-29.336617781851466,False,minus_E_RHE_negative_branch,17,0,17,-1.0,single_current_sign,17,1.0,minus_E_RHE_negative_branch,True,True,True,,11364.165731848689,True,,2.9744133444800718,1.090046824419327,0.4274078789491303,69.21960571172922,0.0,0.0,398.6613636820401,4.84258902364063,0.964919434203184,10.0,False,False,False,False,False,True,,0.7412863847120179,-0.2993682442599972,0.9428684270497756,31.377659926015795,0.47028077147587,0.0,40.35671189573204,1.540754435061184,0.996448774784881,8.0,False,False,False,False,False,True,,12.41035908175589,2.518531533669457,0.321474854718055,92.02898585922809,0.0,27.158812086079628,35.63369059692676,1.4477912304189595,0.9968643812983948,11.0,False,False,False,False,False,True,,8.760992126510482,2.1703091549862408,0.4853185463225163,60.95997171986232,0.2498982160722878,22.863602343076217,17.79101292179874,1.0230005727615767,0.9984344637924508,27.0,False,False,False,False,False,False,True,Non-PM,60.95997171986232,-34.59441956189823,0.2498982160722878,22.863602343076217,99.41673957421987,24.84406586732076
batch1/case61/figure_3__panel_e/curve_5,batch1/case61/figure_3__panel_e,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_3,e,"initial, pH=0.3",pH=0.3,candidate,composite,False,non-PGM,acidic,acidic,H2-purged 0.5 M H2SO4,graphene,,yes,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Voltage,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,46,46,6.14367648488383,95.90745601244288,17.363657195233678,66.3439505041246,-66.3439505041246,-17.363657195233678,False,minus_E_RHE_negative_branch,46,0,46,-1.0,single_current_sign,46,1.0,minus_E_RHE_negative_branch,True,True,True,,9605.161971731886,True,,5.59309203224925,1.7215322706029172,0.5899794405862492,50.14582343674101,0.0,0.0,208.00678362920985,2.1264728074054924,0.9783442711074132,9.0,False,False,False,False,False,True,,3.328087849379654,1.2023979196597412,0.99,29.88384329186393,0.2190632665357126,0.0,28.55646335699329,0.7879039799834541,0.9970269670161696,13.0,False,True,False,False,False,True,,18.5543012525244,2.9207016356264,0.4236948589402879,69.82620684362553,0.0,14.342694307425838,21.70181526821401,0.6868614072629652,0.9977406091295408,11.0,False,False,False,False,False,True,,9.445612829139732,2.2455503828231604,0.99,29.88384329186393,0.2642556016097029,9.315903108754132,1.6648832122892596,0.1902448772257378,0.9998266678670084,11.0,False,True,False,False,False,False,True,Non-PM,29.88384329186393,-19.82772157137225,0.2642556016097029,9.315903108754132,95.90745601244288,25.34408248742421
batch1/case61/figure_3__panel_e/curve_6,batch1/case61/figure_3__panel_e,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_3,e,"after 50 h, pH=0.3",pH=0.3,post_test_same_material,composite,False,non-PGM,acidic,acidic,H2-purged 0.5 M H2SO4,graphene,,yes,5 mV s^-1,three_electrode_half_cell,V vs. RHE,Voltage,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,12,12,4.703023233206954,99.30592009332165,18.45210815765348,78.3169110907424,-78.3169110907424,-18.45210815765348,False,minus_E_RHE_negative_branch,12,0,12,-1.0,single_current_sign,12,1.0,minus_E_RHE_negative_branch,True,True,True,,4235.393653893493,True,,4.055034490117047,1.3999591931087745,0.5667619313398272,52.20005653697705,0.0,0.0,137.2686296795112,3.382166831085155,0.9675901130103164,9.0,False,False,False,False,False,True,,2.075964297452867,0.7304257673970246,0.99,29.88384329186393,0.2668536294156371,0.0,16.1100835801111,1.158666028245093,0.9961963196584332,10.0,False,True,False,False,False,True,,16.412947361570627,2.798070496626556,0.3921958055255463,75.43427145861767,0.0,17.117126796712302,21.509431596392737,1.3388250942646422,0.994921503559269,12.0,False,False,False,False,False,True,,6.305217604803547,1.841377481875016,0.99,29.88384329186393,0.3101018751843749,10.534481876202378,4.103489715306208,0.5847713025410167,0.9990311432535832,20.0,False,True,False,False,False,False,True,Non-PM,29.88384329186393,-13.363629979445896,0.3101018751843749,10.534481876202378,99.30592009332165,30.794952037848734
batch1/case61/figure_4__panel_a/curve_1,batch1/case61/figure_4__panel_a,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_4,a,NiO/G,NiO/G,benchmark,composite,False,non-PGM,buffered,buffered,1.0 M KPi (neutral electrolyte),graphene,,unclear,,three_electrode_half_cell,V vs. RHE,Voltage (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,37,30,0.3111629716063777,28.35472578763127,54.8135299219428,393.0615784908933,-393.0615784908933,-6.2445793581960505,False,minus_E_RHE_negative_branch,37,0,37,-1.0,single_current_sign,35,1.0,minus_E_RHE_negative_branch,True,True,True,,255585.150995668,True,,0.3596194210700824,-1.022708970417875,0.1625492294713888,182.00642940699203,0.0,0.0,17823.752168622726,24.37468096791062,0.9302629589426936,12.0,False,False,False,False,False,True,,0.0540131413021375,-2.918527904577492,0.3845676202941198,76.93056642761157,6.65583190415088,0.0,315.64423307580483,3.2436822341068123,0.99876501341394,10.0,False,False,False,False,False,True,,2.457922322584669,0.899316408766816,0.1162886581274415,254.41006315958077,0.0,98.95956821265464,6477.820276618457,14.694466392283475,0.9746549427798008,25.0,False,False,False,False,False,True,,0.0001337069654938,-8.919859977278731,0.3851073856964593,76.82274076733526,6.66009660048922,-199.99997376604537,312.8255398664463,3.229166764902087,0.9987760418058412,25.0,False,False,False,False,True,False,True,Non-PM,76.82274076733526,97.5994907663974,6.66009660048922,-199.99997376604537,28.35472578763127,188.84521282600707
batch1/case61/figure_4__panel_a/curve_2,batch1/case61/figure_4__panel_a,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_4,a,NiO/Ni annealed,NiO/Ni annealed,benchmark,composite,False,non-PGM,buffered,buffered,1.0 M KPi (neutral electrolyte),,,unclear,,three_electrode_half_cell,V vs. RHE,Voltage (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,52,52,0.5834305717619592,99.8249708284714,1.0407632263660411,398.26539462272336,-398.26539462272336,-1.0407632263660411,False,minus_E_RHE_negative_branch,52,0,52,-1.0,single_current_sign,52,1.0,minus_E_RHE_negative_branch,True,True,True,,709244.7152774711,True,,5.71263664061233,1.7426806755162816,0.1037584760476268,285.1333788418912,0.0,0.0,33562.552461352214,25.405387247193264,0.952678459580454,15.0,False,False,False,False,False,True,,0.8371136983957848,-0.1777953773408487,0.4477248450443624,66.0785417347431,2.579520024476147,0.0,438.7087612663528,2.9046009962523014,0.9993814423261586,12.0,False,False,False,False,False,True,,11.090560786819658,2.4060943669746755,0.0884971530623547,334.30459438734505,0.0,46.44471160468184,21394.140438026312,20.283633245904248,0.9698353192104414,21.0,False,False,False,False,False,True,,0.0939892496558188,-2.364574868615979,0.484505199351615,61.062306242610326,2.631746135291124,-52.16798915439983,190.0074546160625,1.9115411352747176,0.9997320988785348,13.0,False,False,False,False,False,False,True,Non-PM,61.062306242610326,10.53822535221095,2.631746135291124,-52.16798915439983,99.8249708284714,262.71398118337873
batch1/case61/figure_4__panel_a/curve_3,batch1/case61/figure_4__panel_a,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_4,a,NiO/Ni-LIB,NiO/Ni-LIB,benchmark,composite,False,non-PGM,buffered,buffered,1.0 M KPi (neutral electrolyte),,,unclear,,three_electrode_half_cell,V vs. RHE,Voltage (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,35,35,1.1279657720731222,98.87203422792686,14.917606244579398,300.26019080659154,-300.26019080659154,-14.917606244579398,False,minus_E_RHE_negative_branch,35,0,35,-1.0,single_current_sign,35,1.0,minus_E_RHE_negative_branch,True,True,True,,267970.1173335563,True,,5.127365456372663,1.6345919710048562,0.1437547183291841,205.8019743824932,0.0,0.0,13913.586219355053,19.93818032917537,0.9480778440603655,17.0,False,False,False,False,False,True,,0.646683559326743,-0.4358981932638426,0.6542520689856625,45.21958165881417,2.0112539454377627,0.0,44.33923963010009,1.1255378349939462,0.9998345366264296,9.0,False,False,False,False,False,True,,13.236629441739783,2.5829879442127064,0.1098675677418472,269.2787823287428,0.0,43.271630745732274,6194.804178156225,13.303924424401163,0.9768824813759168,25.0,False,False,False,False,False,True,,7.918963974885927e-06,-11.746250171946254,0.7100827542500411,41.66416474963077,2.0471948314079804,-199.999999651459,30.113652287627243,0.9275721348557094,0.9998876230954882,42.0,False,False,False,False,True,False,True,Non-PM,41.66416474963077,12.542721937164174,2.0471948314079804,-199.999999651459,98.87203422792686,202.41031744220479
batch1/case61/figure_4__panel_a/curve_4,batch1/case61/figure_4__panel_a,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_4,a,Li_xNiO/Ni,Li_xNiO/Ni,candidate,composite,False,non-PGM,buffered,buffered,1.0 M KPi (neutral electrolyte),graphene,,unclear,,three_electrode_half_cell,V vs. RHE,Voltage (V vs. RHE),mA cm^-2,Current density (mA cm^-2),linear,linear,potential_x_current_y,rhe,True,True,V,mA,29,29,0.8556981719175407,98.3274990276157,1.908065915004376,199.6530789245447,-199.6530789245447,-1.908065915004376,False,minus_E_RHE_negative_branch,29,0,29,-1.0,single_current_sign,29,1.0,minus_E_RHE_negative_branch,True,True,True,,98546.1494025048,True,,5.697553763587319,1.7400369184402305,0.2046312571085753,144.5771544239098,0.0,0.0,3874.447325678773,11.558617214872967,0.960683929822018,14.0,False,False,False,False,False,True,,1.1765376544690118,0.1625759341716375,0.7539950832697133,39.23766283813069,1.2531814604242528,0.0,73.47392958393782,1.5917235245973078,0.999254421100881,12.0,False,False,False,False,False,True,,11.080201951628286,2.405159907834287,0.1718796364360865,172.12629414623217,0.0,21.960994784061505,2208.36232301043,8.726421083777366,0.9775905772432516,19.0,False,False,False,False,False,True,,5.962884260378639e-07,-14.33254135063533,0.8989764319143013,32.909655702481864,1.310487866483946,-199.9999995357872,12.774919565606927,0.663712639460444,0.9998703661214258,42.0,False,False,False,False,True,False,True,Non-PM,32.909655702481864,4.8475879110984295,1.310487866483946,-199.9999995357872,98.3274990276157,128.85699441740238
batch1/case61/figure_4__panel_c/curve_pH0_3,batch1/case61/figure_4__panel_c,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_4,c,pH=0.3,pH=0.3,candidate,composite,False,non-PGM,acidic,acidic,0.5 M H2SO4,,Ni foam,unclear,,three_electrode_half_cell,V vs. RHE,Voltage,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,23,23,3.730270722274487,99.76350998223056,11.255411255411255,86.58008658008657,-86.58008658008657,-11.255411255411255,False,minus_E_RHE_negative_branch,23,0,23,-1.0,single_current_sign,23,1.0,minus_E_RHE_negative_branch,True,True,True,,12072.454805374058,True,,9.187067320552012,2.217796769068295,0.3866085986570051,76.52443572573712,0.0,0.0,347.9872132814484,3.889714493163199,0.9711751073918669,12.0,False,False,False,False,False,True,,4.743234943563316,1.556719380470095,0.99,29.88384329186393,0.4418954226156699,0.0,30.64444011795993,1.1542820113171788,0.9974616231237148,10.0,False,True,False,False,False,True,,20.06216244485003,2.998835575569875,0.2934810768631999,100.80719743554614,0.0,12.4423767635424,72.86475326273452,1.7798968370536743,0.993964379702602,14.0,False,False,False,False,False,True,,11.402304687062612,2.4338155004995605,0.99,29.88384329186393,0.4889138394626847,6.820441094964661,5.909945905789607,0.506906470482415,0.9995104602998258,11.0,False,True,False,False,False,False,True,Non-PM,29.88384329186393,-24.766561374362244,0.4889138394626847,6.820441094964661,99.76350998223056,48.77576070368621
batch1/case61/figure_4__panel_c/curve_pH13_8,batch1/case61/figure_4__panel_c,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_4,c,pH=13.8,pH=13.8,candidate,composite,False,non-PGM,alkaline,alkaline,1.0 M KOH,,Ni foam,unclear,,three_electrode_half_cell,V vs. RHE,Voltage,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,26,26,3.730270722274487,99.35193895683076,18.18181818181818,125.54112554112554,-125.54112554112554,-18.18181818181818,False,minus_E_RHE_negative_branch,26,0,26,-1.0,single_current_sign,26,1.0,minus_E_RHE_negative_branch,True,True,True,,27314.676665326017,True,,5.333000437944122,1.6739140137381172,0.3256294545737234,90.85481808663336,0.0,0.0,726.8909826067693,5.2874706131453575,0.9733882633313576,13.0,False,False,False,False,False,True,,2.025972637511808,0.7060499000649083,0.7908262343369538,37.41024712432562,0.6234816178100481,0.0,2.534197110243099,0.3122004478291704,0.9999072221450288,8.0,False,False,False,False,False,True,,12.837921728093916,2.552403425978487,0.261829769888839,112.9932813656206,0.0,19.67353234967355,199.4219725993016,2.769490182182256,0.9926990908571708,18.0,False,False,False,False,False,True,,2.565751027971856,0.9422512341952116,0.7578721064930302,39.03693592293117,0.6113209281595833,2.357986758127708,2.359787177156425,0.3012657386349253,0.9999136073545344,10.0,False,False,False,False,False,False,True,Non-PM,39.03693592293117,-13.616493909057088,0.6113209281595833,2.357986758127708,99.35193895683076,60.73591953754404
batch1/case61/figure_4__panel_c/curve_pH7_0,batch1/case61/figure_4__panel_c,batch1,LSV-80-2026-4-5,case61,batch1/case61,LixNiO/Ni Heterostructure with Strong Basic Lattice Oxygen Enables Electrocatalytic Hydrogen Evolution with Pt-like Activity,figure_4,c,pH=7.0,pH=7.0,candidate,composite,False,non-PGM,buffered,buffered,1.0 M KPi,,Ni foam,unclear,,three_electrode_half_cell,V vs. RHE,Voltage,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,44,43,0.849273544475804,99.76350998223056,0.8658008658008658,208.65800865800864,-208.65800865800864,-0.8658008658008658,False,minus_E_RHE_negative_branch,44,0,44,-1.0,single_current_sign,44,1.0,minus_E_RHE_negative_branch,True,True,True,,174268.44708028642,True,,5.30934228328648,1.669467963794238,0.2006507338945273,147.44528606856096,0.0,0.0,4473.873004258205,10.20017442196764,0.9743276933993849,12.0,False,False,False,False,False,True,,2.137978205418447,0.7598606186399723,0.5036979942974897,58.73560187629425,1.090764026828884,0.0,199.27189265099457,2.152726192912381,0.9988565233925611,10.0,False,False,False,False,False,True,,8.094973303382945,2.091243289209762,0.181428506110915,163.06701462260125,0.0,13.983494065102322,3393.998993577848,8.884267507958842,0.9805243057452953,19.0,False,False,False,False,False,True,,0.86434538300519,-0.145782841207766,0.5849903372569177,50.57349322669591,1.167555338071076,-13.11926045877136,65.21881085661029,1.231550458385314,0.9996257566303636,6.0,False,False,False,False,False,False,True,Non-PM,50.57349322669591,-9.91731688898881,1.167555338071076,-13.11926045877136,99.76350998223056,116.47941862446035
batch1/case62/figure_1__panel_b/curve_1,batch1/case62/figure_1__panel_b,batch1,LSV-80-2026-4-5,case62,batch1/case62,Tailoring Binding Abilities by Incorporating Oxophilic Transition Metals on 3D Nanostructured Ni Arrays for Accelerated Alkaline Hydrogen Evolution Reaction,figure_1,b,Ni film,Ni film,benchmark,metal,False,non-PGM,alkaline,alkaline,1.0 M KOH solution,,Ti,yes,10 mV s^-1,three_electrode_half_cell,V vs. RHE,Potential,mA cm^-2,Current density,linear,linear,potential_x_current_y,rhe,True,True,V,mA,68,38,0.2164009111617318,39.68109339407745,149.74974974974984,445.2452452452453,-445.2452452452453,37.637637637637546,True,minus_E_RHE_negative_branch,68,4,64,-1.0,single_current_sign,42,1.0,minus_E_RHE_negative_branch,True,True,True,,255193.23021456736,True,,0.0145181506347434,-4.2323556444505295,0.2455915136434133,120.46427997467876,0.0,0.0,6562.596874934033,13.141534071843436,0.9742838128213034,5.0,False,False,False,False,False,True,,0.003003230088603,-5.808066873334647,0.3393089466675089,87.19193864326786,2.0861819881186565,0.0,460.2247780935555,3.4801118331000573,0.998196563530676,6.0,False,False,False,False,False,True,,0.3429373260698252,-1.070207571340545,0.2337233685583863,126.58128727746224,0.0,155.74800826032617,6052.902642096643,12.62089187158032,0.976281100258783,36.0,False,False,False,False,False,True,,1.525404052483649e-05,-11.09066613755626,0.3393089676088636,87.19193326198564,2.086182079347442,-199.9999999422697,460.2207142438473,3.4800964681269493,0.9981965794552744,2.0,False,False,False,False,True,False,True,Non-PM,87.19193326198564,219.9699827693616,2.086182079347442,-199.9999999422697,39.68109339407745,82.78198592763654
