case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,bv_gap_mV,ir_gap_mV,delta_b_bv_mV_dec,delta_b_bv_interval_mV,hc_intercept_candidate_minus_ptc_mV,delta_R_mV_per_mA,delta_Eoffset_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,fixed_neff2_cand_b_tafel_mV_dec,fixed_neff2_ptc_b_tafel_mV_dec,fixed_neff2_log10_b_tafel_ptc_over_candidate,fixed_neff2_hc_intercept_advantage_mV,strict_cand_b_bv_mV_dec,strict_ptc_b_bv_mV_dec,strict_delta_b_bv_mV_dec,strict_delta_b_bv_interval_mV,strict_log10_b_bv_ptc_over_candidate,strict_hc_intercept_candidate_minus_ptc_mV,both_better,alkaline_pm_branch
batch2/case20,figure_1,d,Ni1.4Co0.6P,Mechanistic Insights on Ternary Ni2-xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting | Mechanistic Insights on Ternary Ni2−xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting,Acidic non-PM,False,False,Ni1.4Co0.6P,phosphide,"{'Co', 'Ni', 'P'}",[],,carbon fiber paper,55.02301563023504,109.49448267752594,54.4714670472909,6.999442578810086,47.510742705215335,3.386428253044997,2.367011770714478,45.41696911059188,1.1877685676303833,-207.53417485376,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,CD,"Co,Ni,P",,"Co,Ni","Co,Ni",P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,P",,CD,False,False,neither,40.36768432672661,36.981256073681614,-0.03805217907743,-45.41696911059188,40.36768432672661,36.981256073681614,3.386428253044997,2.367011770714478,-0.03805217907743,45.41696911059188,False,
batch2/case20,figure_1,d,Ni1.8Co0.2P,Mechanistic Insights on Ternary Ni2-xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting | Mechanistic Insights on Ternary Ni2−xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting,Acidic non-PM,False,False,Ni1.8Co0.2P,phosphide,"{'Co', 'Ni', 'P'}",[],,carbon fiber paper,93.21090874094752,142.75695931477514,49.54605057382763,-3.5689749714137164,59.85771110187404,0.0,0.0,68.91775995336818,1.496442777546851,79.73011266808376,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,CD,"Co,Ni,P",,"Co,Ni","Co,Ni",P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,P",,CD,False,False,neither,36.981256073681614,36.981256073681614,0.0,-68.91775995336818,36.981256073681614,36.981256073681614,0.0,0.0,0.0,68.91775995336818,False,
batch2/case20,figure_1,d,Ni2P,Mechanistic Insights on Ternary Ni2-xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting | Mechanistic Insights on Ternary Ni2−xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting,Acidic non-PM,False,False,Ni2P,phosphide,"{'Ni', 'P'}",[],,carbon fiber paper,102.50516098424144,190.75694558831609,88.25178460407463,33.54467948661378,56.57225244799481,57.44977820376719,40.15567172019048,26.14605181667305,1.4143063111998704,86.97380091395166,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,CD,"Ni,P",,Ni,Ni,P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Ni,P",,CD,False,False,neither,94.4310342774488,36.981256073681614,-0.4071330884734038,-26.14605181667305,94.4310342774488,36.981256073681614,57.44977820376719,40.15567172019048,-0.4071330884734038,26.14605181667305,False,
batch2/case20,figure_1,d,NiCoP,Mechanistic Insights on Ternary Ni2-xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting | Mechanistic Insights on Ternary Ni2−xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting,Acidic non-PM,False,False,NiCoP,phosphide,"{'Co', 'Ni', 'P'}",[],,carbon fiber paper,35.43582315153043,64.18712723357409,28.75130408204366,-2.876966045770778,32.035954800896384,0.0,0.0,23.493004492239344,0.8008988700224096,32.45838830276478,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,CD,"Co,Ni,P",,"Co,Ni","Co,Ni",P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,P",,CD,False,False,neither,36.981256073681614,36.981256073681614,0.0,-23.493004492239344,36.981256073681614,36.981256073681614,0.0,0.0,0.0,23.493004492239344,False,
batch2/case20,figure_3,e,NiCoP,Mechanistic Insights on Ternary Ni2-xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting | Mechanistic Insights on Ternary Ni2−xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting,Acidic non-PM,False,False,NiCoP,phosphide,"{'Co', 'Ni', 'P'}",[],,carbon fiber paper,36.832996616537024,66.87045236051225,30.037455743975222,0.3688393837814452,29.29392284717968,-1.4474262367296689,-1.011707522963004,32.11246710746771,0.7323480711794919,26.690839761193587,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,CD,"Co,Ni,P",,"Co,Ni","Co,Ni",P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,P",,CD,False,False,neither,36.981256073681614,38.42868231041128,0.0166738351518808,-32.11246710746771,36.981256073681614,38.42868231041128,-1.4474262367296689,-1.011707522963004,0.0166738351518808,32.11246710746771,False,
batch2/case51,figure_8,c,FeS/Fe3C@N-S-C-800,Covalent Phenanthroline Framework Derived FeS@Fe3C Composite Nanoparticles Embedding in N-S-Codoped Carbons as Highly Efficient Trifunctional Electrocatalysts,Acidic non-PM,False,False,FeS/Fe3C@N-S-C-800,composite,"{'S', 'C', 'N', 'Fe'}",[],N-S-codoped carbon,,143.89910087529137,126.2015579602821,-17.697542915009265,2.4150935342220308,-22.00371096857769,0.0,0.0,154.03161863736688,-0.5500927742144424,146.90880303485858,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,CD,"C,Fe,N,S",,Fe,Fe,"C,N,S",non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Fe,N,S",,CD,False,False,neither,36.981256073681614,36.981256073681614,0.0,-154.03161863736688,36.981256073681614,36.981256073681614,0.0,0.0,0.0,154.03161863736688,False,
batch2/case71,figure_3,d,MoS2/Co3S4,Kinetic-Oriented Construction of MoS2 Synergistic Interface to Boost pH-Universal Hydrogen Evolution,Acidic non-PM,False,False,MoS2/Co3S4,composite,"{'Co', 'Mo', 'S'}",[],,,116.6666666666667,147.55349794238683,30.886831275720155,39.2009049112734,-3.58608635864434,45.97508765718914,32.13520721909434,75.91507039944531,-0.0896521589661085,-211.0584299336346,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,CD,"Co,Mo,S",,"Co,Mo","Co,Mo",S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Mo,S",,CD,False,False,neither,82.95634373087076,36.981256073681614,-0.3508679444913603,-75.91507039944531,82.95634373087076,36.981256073681614,45.97508765718914,32.13520721909434,-0.3508679444913603,75.91507039944531,False,
batch2/case91,figure_4,a,i,Hybridization of Bimetallic Molybdenum-Tungsten Carbide with Nitrogen-Doped Carbon: A Rational Design of Super Active Porous Composite Nanowires with Tailored Electronic Structure for Boosting Hydrogen Evolution Catalysis,Acidic non-PM,False,False,Mo2C@NC NPs/CC,composite,"{'Mo', 'C', 'N'}",[],polyaniline-derived N-doped graphitic carbon,carbon cloth,106.16169722178267,139.52347582340573,33.36177860162306,41.58807761220066,-6.763723208195579,35.79496826295388,25.01960912196453,95.41737056043888,-0.1690930802048894,-206.51315572593103,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,CD,"C,Mo,N",,Mo,Mo,"C,N",non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Mo,N",,CD,False,False,neither,72.7762243366355,36.981256073681614,-0.2940078624927248,-95.41737056043888,72.7762243366355,36.981256073681614,35.79496826295388,25.01960912196453,-0.2940078624927248,95.41737056043888,False,
batch3/case332,figure_4,a,0.2 (129),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,111.68662744603724,137.35312536193973,25.66649791590248,27.245398923077907,-4.244057531009005,23.887164259922805,16.696411306333438,104.59904909003744,-0.1061014382752251,-203.60154683573083,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,CD,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,CD,False,False,neither,60.86842033360442,36.981256073681614,-0.2164103730753597,-104.59904909003744,60.86842033360442,36.981256073681614,23.887164259922805,16.696411306333438,-0.2164103730753597,104.59904909003744,False,
batch3/case332,figure_4,a,0.5 (120),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,101.60898430428736,122.7862035086927,21.177219204405347,25.803895560504778,-8.007835151178373,21.82446758163747,15.254648200168448,98.00217831227508,-0.2001958787794593,-176.85209163459766,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,CD,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,CD,False,False,neither,58.805723655319085,36.981256073681614,-0.2014379407630699,-98.00217831227508,58.805723655319085,36.981256073681614,21.82446758163747,15.254648200168448,-0.2014379407630699,98.00217831227508,False,
batch3/case332,figure_4,a,0.7 (123),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,105.03688125314385,117.34890308354704,12.312021830403197,16.874488811325612,-7.617356072632599,9.04707269574724,6.323632441374726,114.10558002171577,-0.1904339018158149,-204.9984005337212,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,CD,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,CD,False,False,neither,46.02832876942885,36.981256073681614,-0.0950435485470792,-114.10558002171577,46.02832876942885,36.981256073681614,9.04707269574724,6.323632441374726,-0.0950435485470792,114.10558002171577,False,
batch3/case332,figure_4,a,0.8 (117),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,99.52926703994588,113.49061527755038,13.961348237604495,23.856579212992703,-11.80403640984519,19.03798571659285,13.30698095887597,98.43906317994264,-0.2951009102461297,-205.0091769148769,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,CD,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,CD,False,False,neither,56.019241790274464,36.981256073681614,-0.1803555684863516,-98.43906317994264,56.019241790274464,36.981256073681614,19.03798571659285,13.30698095887597,-0.1803555684863516,98.43906317994264,False,
batch3/case332,figure_4,a,0.9 (128),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,109.64791102611414,125.5325130860108,15.88460205989665,23.836901450199825,-11.401085745626046,19.0098281294102,13.287299650040822,109.12720825985818,-0.285027143640651,-205.0092623871177,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,CD,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,CD,False,False,neither,55.991084203091816,36.981256073681614,-0.1801372192424533,-109.12720825985818,55.991084203091816,36.981256073681614,19.0098281294102,13.287299650040822,-0.1801372192424533,109.12720825985818,False,
batch3/case332,figure_4,a,1 (161),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'S', 'V'}",[],,,142.71767667594702,180.64318214930847,37.925505473361454,40.957483438716736,-8.0661416288488,43.50825706196499,30.410966627254293,118.16576839550696,-0.20165354072122,-205.0092688590657,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,CD,"S,V",,V,V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","S,V",,CD,False,False,neither,80.4895131356466,36.981256073681614,-0.3377576424941845,-118.16576839550696,80.4895131356466,36.981256073681614,43.50825706196499,30.410966627254293,-0.3377576424941845,118.16576839550696,False,
batch4/case524,figure_4,a,Ti3C2Tx@C2N_1:1,case524-robust-ti-n-interface-in-mxene-c2n-heterostructures-for-ultra-durable-acidic-hydrogen-evolution,Acidic non-PM,False,False,Ti3C2Tx@C2N_1:1,composite,"{'C', 'Ti', 'N'}",[],Ti3C2Tx MXene nanosheets,,4.898104366463137,8.265417968429603,3.3673136019664653,-2.4415034918121066,6.204018805256832,-3.493631307404762,-2.441943490085157,6.924522383338314,0.1551004701314207,1.3982520385980024e-07,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,CD,"C,N,Ti",,Ti,Ti,"C,N",non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,Ti",,CD,False,False,neither,39.18330362163069,42.676934929035454,0.0370921712784488,-6.924522383338314,39.18330362163069,42.676934929035454,-3.493631307404762,-2.441943490085157,0.0370921712784488,6.924522383338314,False,
batch4/case524,figure_4,a,Ti3C2Tx@C2N_1:2,case524-robust-ti-n-interface-in-mxene-c2n-heterostructures-for-ultra-durable-acidic-hydrogen-evolution,Acidic non-PM,False,False,Ti3C2Tx@C2N_1:2,composite,"{'C', 'Ti', 'N'}",[],Ti3C2Tx MXene nanosheets,,39.13628943640949,62.86821146678133,23.73192203037184,21.244057409174204,0.8351291467865134,30.39885132196701,21.24788524032528,10.059837898345734,0.0208782286696628,1.4262724334912493e-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,CD,"C,N,Ti",,Ti,Ti,"C,N",non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,Ti",,CD,False,False,neither,73.07578625100247,42.676934929035454,-0.2335802760936142,-10.059837898345734,73.07578625100247,42.676934929035454,30.39885132196701,21.24788524032528,-0.2335802760936142,10.059837898345734,False,
batch4/case524,figure_4,a,Ti3C2Tx@C2N_2:1,case524-robust-ti-n-interface-in-mxene-c2n-heterostructures-for-ultra-durable-acidic-hydrogen-evolution,Acidic non-PM,False,False,Ti3C2Tx@C2N_2:1,composite,"{'C', 'Ti', 'N'}",[],Ti3C2Tx MXene nanosheets,,90.54542451901396,118.28847481021396,27.74305029120002,12.127142681753108,13.317338634127136,17.389959457151974,12.155060037168708,71.09408475213603,0.3329334658531784,235.1172704376717,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,CD,"C,N,Ti",,Ti,Ti,"C,N",non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,Ti",,CD,False,False,neither,60.06689438618743,42.676934929035454,-0.1484419576743075,-71.09408475213603,60.06689438618743,42.676934929035454,17.389959457151974,12.155060037168708,-0.1484419576743075,71.09408475213603,False,
